star_num,comment_id,content,item_id,user_name,page
star sa5,comment-17,"心　　得：两个人的衣服还是可以随便洗的，很图片一样，小巧有好放省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,晒　　单：,颜　　色：蓝色",10121346853,6***0,2
star sa5,comment-16,"心　　得：产品不错，本地区售后服务不怎么样洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,颜　　色：10公斤直驱变频滚筒",2426551,高***业,9
star sa1,comment-17,"心　　得：还漏水，脱水的时候震动太大，太大，快要散了洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***4,9
star sa5,comment-18,"心　　得：很好，快递小哥也很好，期待使用过程不负所望。加油海尔，加油过产。洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,爱***君,9
star sa5,comment-15,"心　　得：对不起这个价格，甩水时到处跑容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,a***5,10
star sa5,comment-16,"心　　得：很好容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,l***9,10
star sa5,comment-17,"标　　签：容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,心　　得：已到货，看着很不错的样子，还没有试呢，已经是很不错的东西，。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,嘀***子,10
star sa5,comment-25,"心　　得：发货够速度跟描的一样，感觉很舒服，噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***1,8
star sa5,comment-26,"心　　得：京东商城的服务和物流都值得赞?。噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,颜　　色：10公斤直驱变频滚筒",2426551,z***l,8
star sa5,comment-27,"标　　签：噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,心　　得：动力不错，中途可以加衣服，送货快，安装也快,颜　　色：10公斤直驱变频滚筒",2426551,r***g,8
star sa5,comment-27,"标　　签：洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,心　　得：送货的态度很好.洗衣机60cm   门口61cm   完美进入  洗衣机很稳重，不会乱跑。一直用海尔，海尔值得信赖。,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,兔***跑,2
star sa5,comment-28,"心　　得：京东送货就是快，晚上下的单，第二天早上就安排师傅送货上门了，服务相当好，洗衣机也不错，海尔老品牌，值得信赖！！！洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,笑***W,2
star sa5,comment-29,"心　　得：不错，中间虽然出了一点小插曲，但不管是京东还是海尔的售后还是蛮热情的处理了洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,颜　　色：10公斤直驱变频滚筒",2426551,jd_137222753,2
star sa5,comment-27,"心　　得：用起来还不错，很方便，很省心脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,jd_xfjh01,7
star sa5,comment-28,"心　　得：为京东物流点赞，第一天下单第二天上午送到，安装师傅非常有耐心，也很专业。机器外观高大上，洗衣服的时候很安静，并且设置的功能很多，今后不用为洗宝宝的衣服发愁了?脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***0,7
star sa5,comment-29,"标　　签：脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,心　　得：昨天晚上下单，今天下午就送到了。安装人员认真负责，安装到位，讲解清楚。洗衣干净，噪音很小，省时省水省电。,颜　　色：10公斤直驱变频滚筒",2426551,快乐老朽,7
star sa5,comment-30,"心　　得：价格优费，比实体店优费，支持国货脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,4***彭,4
star sa5,comment-25,"心　　得：新房还没装修好，还没有使用，等后期在评价。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,颜　　色：10公斤直驱变频滚筒",2426551,c***n,1
star sa5,comment-26,"心　　得：很好用，耐用，功能全。。。。。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,颜　　色：10公斤直驱变频滚筒",2426551,z***o,1
star sa5,comment-27,"标　　签：容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,心　　得：正好赶上五一劳动节做活动，29号定的，30号就送上门安装了，迫不及待的试了一下，直驱变频声音确实小，而且衣服洗得也特别的干净，衣服拿出来的时候没有一点泡沫，漂洗的十分彻底，一直用海尔产品，海尔的品质和售后还是非常棒的！,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,QCcity,1
star sa5,comment-24,"标　　签：洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,心　　得：很满意的京东购物,颜　　色：10公斤直驱变频滚筒",2426551,w***1,6
star sa5,comment-25,"心　　得：质量好，支持国货，一个字好洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,j***z,6
star sa5,comment-26,"心　　得：外观不错，降价1000赶紧抢了一台，今天试洗了一下，好操作。洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***j,6
star sa5,comment-2,"心　　得：很不错的洗衣机 声音不算大 洗的还算干净 就是有点味道 希望以后能改进全自动不错,脱水很好,洗衣效果好,全自动不错,脱水很好,洗衣效果好,,晒　　单：,颜　　色：XQB65-618",10399572314,p***n,3
star sa5,comment-3,"心　　得：双十一买的，用起来还不错全自动不错,脱水很好,洗衣效果好,全自动不错,脱水很好,洗衣效果好,,颜　　色：XQB65-618",10399572314,j***4,3
star sa5,comment-4,"心　　得：还不错，和名牌的一样全自动不错,脱水很好,洗衣效果好,全自动不错,脱水很好,洗衣效果好,,颜　　色：XQB65-618",10399572314,凯***啡,3
star sa4,comment-2,"心　　得：洗衣机还没用，商家的服务很好，待使用后再说吧,颜　　色：XQB65-618",10399572314,C***F,2
star sa5,comment-3,"心　　得：收到了用了好几次！容量挺大的，一次能洗好多件衣服！我老公的工作服上好多油也洗的很干净！脱水也很好！这个价位真是值了！,晒　　单：,颜　　色：XQB65-618",10399572314,j***w,2
star sa5,comment-4,"心　　得：很实惠的洗衣机，这个价位买到这款，很好，客服也很认真回复消息，非常感谢,晒　　单：,颜　　色：XQB65-618",10399572314,j***k,2
star sa5,comment-6,"心　　得：很好，，，，，，，，，，洗衣效果好,动力足,洗衣机不错,噪音很小,占空间小,操作简单,洗衣效果好,,颜　　色：蓝色",10121346853,j***2,8
star sa5,comment-7,"心　　得：在外打工，买这洗衣机洗衣服爽，288出得值！洗衣效果好,动力足,洗衣机不错,噪音很小,占空间小,操作简单,洗衣效果好,,晒　　单：,颜　　色：蓝色",10121346853,j***b,8
star sa5,comment-8,"心　　得：洗还可以，脱水桶特别小，而且大一点的衣服就脱不了，脱水桶会飞掉。洗衣效果好,动力足,洗衣机不错,噪音很小,占空间小,操作简单,洗衣效果好,,颜　　色：蓝色",10121346853,j***y,8
star sa5,comment-6,"心　　得：还好很不错一般,物美价廉,送货快,送货快,一般,一般,一般,,颜　　色：蓝色",10121346853,j***p,7
star sa5,comment-7,"心　　得：送货时间快，产品估计还可以，价格又不高一般,物美价廉,送货快,送货快,一般,一般,一般,,颜　　色：蓝色",10121346853,j***o,7
star sa5,comment-8,"心　　得：用着挺好的，就是脱水蓝小了点，感觉脱水的效果差点。一般,物美价廉,送货快,送货快,一般,一般,一般,,颜　　色：蓝色",10121346853,刘***1,7
star sa5,comment-1,"心　　得：洗衣机收到 很不错实物与图片无差 试了一下还可以 好评噪音很小,操作简单,脱水声音小,物美价廉,全自动不错,操作简单,脱水很好,噪音很小,送货快,占空间小,脱水声音小,洗衣机不错,容量大,操作简单,全自动不错,操作简单,,颜　　色：XQB65-618",10399572314,韩***7,4
star sa5,comment-10,"标　　签：洗衣机不错,送货快,洗衣干净,操作简单,噪音很小,噪音很小,洗衣机不错,容量大,动力足,噪音很小,洗衣效果好,洗衣时间短,,心　　得：东西挺满意的，物美价廉,颜　　色：蓝色",10121346853,jd_136604tza,6
star sa5,comment-11,"心　　得：还没使用洗衣机不错,送货快,洗衣干净,操作简单,噪音很小,噪音很小,洗衣机不错,容量大,动力足,噪音很小,洗衣效果好,洗衣时间短,,颜　　色：蓝色",10121346853,h***8,6
star sa5,comment-12,"心　　得：半自动和想像中的不一样，我手搓还快过机洗，只用一次就没用过洗衣机不错,送货快,洗衣干净,操作简单,噪音很小,噪音很小,洗衣机不错,容量大,动力足,噪音很小,洗衣效果好,洗衣时间短,,颜　　色：蓝色",10121346853,z***z,6
star sa5,comment-4,"心　　得：快递送来，连安装的人都没有操作简单,送货快,洗衣干净,物美价廉,操作简单,送货快,洗衣干净,物美价廉,,颜　　色：XQB65-618【京东发货】",10399572314,j***h,1
star sa5,comment-5,"心　　得：挺好的～就是声音有点大～操作简单,送货快,洗衣干净,物美价廉,操作简单,送货快,洗衣干净,物美价廉,,颜　　色：XQB65-618【京东发货】",10399572314,炫***美,1
star sa5,comment-6,"心　　得：不好，特爱出毛病操作简单,送货快,洗衣干净,物美价廉,,颜　　色：XQB65-618【京东发货】",10399572314,j***3,1
star sa5,comment-14,"标　　签：凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,心　　得：帮同事买的，没看见实物，他说可以，习惯好评。,颜　　色：蓝色",10121346853,j***1,3
star sa5,comment-15,"心　　得：脱水比较麻烦，沥水篮太小了，只能放下一件宝宝的棉袄凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,颜　　色：蓝色",10121346853,沫***7,3
star sa5,comment-16,"心　　得：东西很漂亮，动力很强劲。这个价钱值了。占空间小,一般,占空间小,占空间小,操作简单,,晒　　单：,颜　　色：蓝色",10121346853,j***4,1
star sa5,comment-17,"心　　得：洗衣服还可以，就是脱水太小了占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,j***8,1
star sa4,comment-18,"心　　得：货物己收，不是很满意。不过送货员做的很好。占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,j***j,1
star sa5,comment-14,"心　　得：很小巧实用动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,颜　　色：蓝色",10121346853,j***k,5
star sa5,comment-15,"标　　签：动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,心　　得：很好,颜　　色：蓝色",10121346853,m***2,5
star sa5,comment-16,"心　　得：暂时还没用，不过拆了看着很不错动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,颜　　色：蓝色",10121346853,_***歌,5
star sa5,comment-12,"心　　得：货真价实 经济又实惠 值得拥有容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,颜　　色：蓝色",10121346853,广州守望者,4
star sa5,comment-13,"心　　得：可以洗4-5件 夏季衣服。
脱水不是理想。容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,颜　　色：蓝色",10121346853,j***雨,4
star sa5,comment-14,"心　　得：东西样子还可以，就是甩干很差劲，可以洗的东西也挺多，买回来才发现不是很实用容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,颜　　色：蓝色",10121346853,j***6,4
star sa5,comment-18,"心　　得：给老人买来洗小东西的，操作比较简便。省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,颜　　色：蓝色",10121346853,山***6,2
star sa1,comment-19,"心　　得：刚才试用一下，差评！差评！差评！重要的事情说三遍，底盘不平，还夹衣服，脱水脱了半天跟没脱水没啥区别，主要就要同谁的功能结果让人失望?不满意，整我心情糟糕透了，省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,颜　　色：蓝色",10121346853,隧***火,2
star sa5,comment-20,"心　　得：刚开始用的时候声音挺小的，用了几次声音就有点大。需要改进省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,颜　　色：蓝色",10121346853,j***0,2
star sa4,comment-19,"心　　得：嗓音有点大洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,颜　　色：10公斤直驱变频滚筒",2426551,j***x,9
star sa3,comment-20,"心　　得：新机回来，进不了水，洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***m,9
star sa5,comment-21,"心　　得：东西很不错，就是送货速度太慢了洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,紫***缘,9
star sa5,comment-18,"心　　得：评价很高，进口电机，对海尔洗衣机产品一直很信赖，希望不要失望！容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,他***o,10
star sa5,comment-19,"心　　得：挺好好好好好好好好好好容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,j***k,10
star sa5,comment-20,"心　　得：价格公道便宜，下次还买。超赞。容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,棉***块,10
star sa5,comment-28,"心　　得：宝贝收到还没有使用噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,颜　　色：10公斤直驱变频滚筒",2426551,j***t,8
star sa5,comment-29,"心　　得：安装人员晚上赶到安装到位，服务挺好。
试用了下，声音很小，功能也挺多，感觉还不错。
就是价格变动有点大。噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***m,8
star sa5,comment-30,"心　　得：好好????洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,颜　　色：10公斤直驱变频滚筒",2426551,XKBhpZeHusGy,2
star sa5,comment-30,"心　　得：洗衣机很给力、第一天下单、第二天就到货了、接着师傅第二天就上门安装了、调试以后试洗了一次、效果非常好！下次有机会还要选择这款、就是我们家需要的！谢谢师傅们的辛苦！满意、满意、谢谢！脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***l,7
star sa5,comment-28,"心　　得：刚搬进新家，家里的冰箱空调都买齐了，全部都是海尔的，这次趁着51节前搞的活动，毫不犹豫订购了这款10公斤的海尔水晶，机器非常的漂亮大气，空间也真的足够大，一直喜欢海尔的产品，用着放心。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,_***_,1
star sa5,comment-29,"心　　得：很好，物流很快，用过之后再来评价容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,颜　　色：10公斤直驱变频滚筒",2426551,j***9,1
star sa1,comment-30,"心　　得：声音很小，但才买2天就降100元，说好的保价30天呢？另外要吐漕下说明书，使用前要拆掉滚筒的固定螺丝能否在明显的地方说明。另外，能效标贴才买就卷起来了，有失大厂风范。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,jd_4ab51779228a9,1
star sa5,comment-27,"心　　得：这款洗衣机关注很久了，这次遇到活动终于可以下手了。并且是本地区唯一的一台被我抢到了。功能很强大，试机了声音很小。安装人员服务也好，物流快，早上下单，晚上安装了。剩下的电器决定都在京东买了。洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,宝***0,6
star sa5,comment-28,"心　　得：物流很给力不到24小时送到家送货前提前打电话预约了时间 ，而且要求打开检查外观并免费安装 但因为水管自己未改好而没有安装  特意嘱咐安装前把机器后边的几颗固定螺丝拆掉 并简单介绍了安装方法和注意事项。至今还未试机希望使用感受能满意洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,低***华,6
star sa4,comment-29,"标　　签：洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,心　　得：洗衣机确实不错，大气美观，噪音很小，衣服洗得干净，也不是很占地方。唯一不足的就是排水管确实有点短，,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***1,6
star sa5,comment-5,"心　　得：总体还不错 父母挺满意的 价格便宜全自动不错,脱水很好,洗衣效果好,全自动不错,脱水很好,洗衣效果好,,晒　　单：,颜　　色：XQB65-618",10399572314,z***o,3
star sa5,comment-6,"心　　得：还可以吧全自动不错,脱水很好,洗衣效果好,,颜　　色：XQB65-618",10399572314,j***i,3
star sa5,comment-7,"心　　得：洗衣机挺好的，声音不大。店家服务也很好，回复很及时。开始对京东商家有顾虑，现在还是挺放心的。全自动不错,脱水很好,洗衣效果好,,晒　　单：,颜　　色：XQB65-618",10399572314,j***x,3
star sa5,comment-5,"心　　得：感觉还是不错的，动感十足！,颜　　色：XQB65-618",10399572314,l***7,2
star sa5,comment-6,"心　　得：好,颜　　色：XQB65-618",10399572314,j***z,2
star sa5,comment-7,"心　　得：收到洗衣机先用了一下，不错的，操作起来很方便的，值得购买！！！,晒　　单：,颜　　色：XQB65-618",10399572314,z***g,2
star sa5,comment-1,"心　　得：感觉特别漂亮，试用了两次，非常不错，值得拥有，谢谢！洗衣效果好,洗衣机不错,送货快,操作简单,物美价廉,洗衣干净,洗衣时间短,物美价廉,动力足,洗衣效果好,,晒　　单：,颜　　色：XQB65-618",10399572314,jd_s8min,6
star sa5,comment-9,"心　　得：很好的洗衣机  超值洗衣效果好,动力足,洗衣机不错,噪音很小,占空间小,操作简单,洗衣效果好,,晒　　单：,颜　　色：蓝色",10121346853,e***m,8
star sa4,comment-10,"心　　得：拆箱一看，内有水，是不是人家用过的，转给我了？试了下还行，用一段时间再说，快递还行速挺快的。洗衣效果好,动力足,洗衣机不错,噪音很小,占空间小,操作简单,洗衣效果好,,颜　　色：蓝色",10121346853,晓园竹林,8
star sa5,comment-11,"心　　得：蛮好的确是可以洗衣效果好,动力足,洗衣机不错,噪音很小,占空间小,操作简单,洗衣效果好,,颜　　色：蓝色",10121346853,王***冬,8
star sa5,comment-9,"心　　得：还可以一般,物美价廉,送货快,送货快,一般,一般,一般,,颜　　色：蓝色",10121346853,语***8,7
star sa5,comment-10,"心　　得：不能甩干，洗衣服够用了，一人两人用不错一般,物美价廉,送货快,送货快,一般,一般,一般,,颜　　色：蓝色",10121346853,我***糖,7
star sa5,comment-11,"心　　得：刚开始两件衣服转不动吓我一跳。现在还不错。支持   支持……一般,物美价廉,送货快,送货快,一般,一般,一般,,晒　　单：,颜　　色：蓝色",10121346853,j***6,7
star sa5,comment-2,"心　　得：这个价格不错噪音很小,操作简单,脱水声音小,物美价廉,全自动不错,操作简单,脱水很好,噪音很小,送货快,占空间小,脱水声音小,洗衣机不错,容量大,操作简单,全自动不错,操作简单,噪音很小,操作简单,脱水声音小,物美价廉,全自动不错,操作简单,脱水很好,噪音很小,送货快,占空间小,脱水声音小,洗衣机不错,容量大,操作简单,全自动不错,操作简单,,颜　　色：XQB65-618",10399572314,诗***意,4
star sa5,comment-3,"心　　得：特别好用品噪音很小,操作简单,脱水声音小,物美价廉,全自动不错,操作简单,脱水很好,噪音很小,送货快,占空间小,脱水声音小,洗衣机不错,容量大,操作简单,全自动不错,操作简单,噪音很小,操作简单,脱水声音小,物美价廉,全自动不错,操作简单,脱水很好,噪音很小,送货快,占空间小,脱水声音小,洗衣机不错,容量大,操作简单,全自动不错,操作简单,,颜　　色：XQB65-618",10399572314,j***6,4
star sa3,comment-13,"心　　得：容量还可以，但是味道太大了，而且感觉下面积了很多水，根本排不出去洗衣机不错,送货快,洗衣干净,操作简单,噪音很小,噪音很小,洗衣机不错,容量大,动力足,噪音很小,洗衣效果好,洗衣时间短,,颜　　色：蓝色",10121346853,j***z,6
star sa1,comment-14,"心　　得：太坑了，想退都退不了，唉，自认吧洗衣机不错,送货快,洗衣干净,操作简单,噪音很小,噪音很小,洗衣机不错,容量大,动力足,噪音很小,洗衣效果好,洗衣时间短,,颜　　色：蓝色",10121346853,j***e,6
star sa5,comment-15,"心　　得：特别好洗衣机不错,送货快,洗衣干净,操作简单,噪音很小,噪音很小,洗衣机不错,容量大,动力足,噪音很小,洗衣效果好,洗衣时间短,,颜　　色：蓝色",10121346853,s***1,6
star sa5,comment-7,"心　　得：挺好用操作简单,送货快,洗衣干净,物美价廉,,颜　　色：XQB65-618【京东发货】",10399572314,w***8,1
star sa5,comment-8,"心　　得：挺好的！操作简单,送货快,洗衣干净,物美价廉,,颜　　色：XQB65-618【京东发货】",10399572314,j***k,1
star sa4,comment-9,"心　　得：物流三天就到了，洗衣机挺大一台，动力足，宿舍用足够了，甩干声音也还好不是很大，衣服洗得干净。就是承诺送到楼下的，结果要自己去取，没人给送。还有塑胶味挺大的。操作简单,送货快,洗衣干净,物美价廉,,晒　　单：,颜　　色：XQB65-618【京东发货】",10399572314,j***d,1
star sa5,comment-16,"标　　签：凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,心　　得：东西收到了，非常满意，质量很信赖，快递不错,颜　　色：蓝色",10121346853,j***1,3
star sa5,comment-17,"心　　得：不错凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,颜　　色：蓝色",10121346853,j***@,3
star sa5,comment-18,"标　　签：凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,心　　得：不想写,颜　　色：蓝色",10121346853,张***y,3
star sa5,comment-19,"心　　得：还可以占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,j***c,1
star sa2,comment-20,"心　　得：很一般占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,1***2,1
star sa5,comment-21,"心　　得：不错，就是脱水效果一般占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,W***5,1
star sa1,comment-17,"心　　得：收到洗衣机打开一看是旧的！卖家客服说是出厂时试水才会有水渍，那洗衣机里的脏毛绒又怎么解释！再就没有音信了！这服务简直差的要死！纸箱内的塑料包装都被撕开了还说是新的！真是有辱京东的名声！动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,晒　　单：,颜　　色：蓝色",10121346853,b***8,5
star sa5,comment-18,"心　　得：很好！很方便！就是有点小了！不过用着还可以动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,颜　　色：蓝色",10121346853,J***驰,5
star sa4,comment-19,"心　　得：洗衣服还是可以的，但是脱水真的不好用，主要是脱水桶太小，脱水不给力，自己手工拧不还快些动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,颜　　色：蓝色",10121346853,c***3,5
star sa5,comment-15,"心　　得：好容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,颜　　色：蓝色",10121346853,j***r,4
star sa5,comment-16,"心　　得：东西还可以容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,颜　　色：蓝色",10121346853,j***f,4
star sa4,comment-17,"心　　得：说的赠送脱水蓝哦，回来没有。但是感觉挺好的，洗力强，小巧精致，夏天洗衣美美容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,晒　　单：,颜　　色：蓝色",10121346853,O***N,4
star sa4,comment-21,"标　　签：省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,心　　得：电机不怎么好，衣服多了电机转不动,颜　　色：蓝色",10121346853,l***8,2
star sa5,comment-22,"心　　得：很好用心感受到了省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,颜　　色：蓝色",10121346853,我***K,2
